r	1003	1322	10	10	0	0	90s	100	1	301
r	928	1274	10	10	0	0	90s	100	1	301
r	909	1179	10	10	0	0	90s	100	1	302
r	939	1199	10	10	0	0	90s	100	1	302
r	916	1202	10	10	0	0	90s	100	1	302
r	901	1161	10	10	0	0	90s	100	1	302
r	931	1168	10	10	0	0	90s	100	1	302
r	966	1192	10	10	0	0	90s	100	1	302
r	1033	1235	10	10	0	0	90s	100	1	302
r	1005	1255	10	10	0	0	90s	100	1	302
r	1029	1301	10	10	0	0	90s	100	1	302
r	1072	1288	10	10	0	0	90s	100	1	302
r	1111	1296	10	10	0	0	90s	100	1	302
r	1130	1265	10	10	0	0	90s	100	1	302
r	1148	1294	10	10	0	0	90s	100	1	302
r	1135	1339	10	10	0	0	90s	100	1	302
r	1084	1359	10	10	0	0	90s	100	1	302
r	1034	1328	10	10	0	0	90s	100	1	302
r	1049	1249	10	10	0	0	90s	100	1	302
r	976	1248	10	10	0	0	90s	100	1	302
r	997	1211	10	10	0	0	90s	100	1	302
r	997	1283	10	10	0	0	90s	100	1	302
r	1023	1275	10	10	0	0	90s	100	1	302
r	1042	1290	10	10	0	0	90s	100	1	302
r	1055	1230	10	10	0	0	90s	100	1	302
r	1018	1211	10	10	0	0	90s	100	1	302
r	1063	1354	10	10	0	0	90s	100	1	302
r	916	1312	10	10	0	0	90s	100	1	302
r	936	1289	10	10	0	0	90s	100	1	302
r	1078	1260	10	10	0	0	90s	100	1	302
r	1067	1378	10	10	0	0	90s	100	1	302
r	1122	1320	10	10	0	0	90s	100	1	302
r	1105	1274	10	10	0	0	90s	100	1	302
r	954	1173	10	10	0	0	90s	100	1	302
r	1060	1217	10	10	0	0	90s	100	1	302
r	944	1249	10	10	0	0	90s	100	1	302
r	914	1221	10	10	0	0	90s	100	1	302
r	956	1221	10	10	0	0	90s	100	1	302
r	950	1331	10	10	0	0	90s	100	1	302
r	1020	1360	10	10	0	0	90s	100	1	302
r	878	1183	10	10	0	0	90s	100	1	302
r	1100	241	10	10	0	0	90s	100	1	301
r	1103	271	10	10	0	0	90s	100	1	301
r	1059	240	10	10	0	0	90s	100	1	301
r	1037	199	10	10	0	0	90s	100	1	302
r	995	187	10	10	0	0	90s	100	1	302
r	781	202	10	10	0	0	90s	100	1	302
r	967	153	10	10	0	0	90s	100	1	302
r	929	183	10	10	0	0	90s	100	1	302
r	866	183	10	10	0	0	90s	100	1	302
r	860	209	10	10	0	0	90s	100	1	302
r	908	217	10	10	0	0	90s	100	1	302
r	905	182	10	10	0	0	90s	100	1	302
r	954	174	10	10	0	0	90s	100	1	302
r	956	207	10	10	0	0	90s	100	1	302
r	933	226	10	10	0	0	90s	100	1	302
r	1028	258	10	10	0	0	90s	100	1	302
r	1061	260	10	10	0	0	90s	100	1	302
r	1042	226	10	10	0	0	90s	100	1	302
r	996	156	10	10	0	0	90s	100	1	302
r	1017	171	10	10	0	0	90s	100	1	302
r	976	173	10	10	0	0	90s	100	1	302
r	929	162	10	10	0	0	90s	100	1	302
r	994	270	10	10	0	0	90s	100	1	302
r	1028	292	10	10	0	0	90s	100	1	302
r	1068	283	10	10	0	0	90s	100	1	302
r	954	263	10	10	0	0	90s	100	1	302
r	943	242	10	10	0	0	90s	100	1	302
r	895	197	10	10	0	0	90s	100	1	302
r	1018	207	10	10	0	0	90s	100	1	302
r	1009	254	10	10	0	0	90s	100	1	302
r	1076	215	10	10	0	0	90s	100	1	302
r	1012	280	10	10	0	0	90s	100	1	302
r	1083	285	10	10	0	0	90s	100	1	302
r	960	190	10	10	0	0	90s	100	1	302
r	963	224	10	10	0	0	90s	100	1	302
r	921	197	10	10	0	0	90s	100	1	302
r	1062	221	10	10	0	0	90s	100	1	302
r	1040	276	10	10	0	0	90s	100	1	302
r	169	171	10	10	0	0	90s	100	1	301
r	197	146	10	10	0	0	90s	100	1	301
r	126	185	10	10	0	0	90s	100	1	301
r	257	200	10	10	0	0	90s	100	1	301
r	280	179	10	10	0	0	90s	100	1	301
r	155	237	10	10	0	0	90s	100	1	301
r	199	250	10	10	0	0	90s	100	1	301
r	205	305	10	10	0	0	90s	100	1	301
r	630	985	10	10	0	0	90s	100	1	304
r	660	990	10	10	0	0	90s	100	1	304
r	701	888	10	10	0	0	90s	100	1	304
r	545	840	10	10	0	0	90s	100	1	304
r	1063	959	10	10	0	0	90s	100	1	303
r	772	1329	10	10	0	0	90s	100	1	301
r	775	1297	10	10	0	0	90s	100	1	301
r	759	1310	10	10	0	0	90s	100	1	301
r	713	1306	10	10	0	0	90s	100	1	301
r	699	1272	10	10	0	0	90s	100	1	301
r	549	1268	10	10	0	0	90s	100	1	301
