Vnum	Locale_Name
5092	Gong Oiseau Tonnerre+2
5093	Gong Oiseau Tonnerre+3
5094	Gong Oiseau Tonnerre+4
5095	Gong Oiseau Tonnerre+5
5096	Gong Oiseau Tonnerre+6
5097	Gong Oiseau Tonnerre+7
5098	Gong Oiseau Tonnerre+8
5099	Gong Oiseau Tonnerre+9
5100	Gong Terre et Ciel+0
5101	Gong Terre et Ciel+1
5102	Gong Terre et Ciel+2
5103	Gong Terre et Ciel+3
5104	Gong Terre et Ciel+4
5105	Gong Terre et Ciel+5
5106	Gong Terre et Ciel+6
5107	Gong Terre et Ciel+7
5108	Gong Terre et Ciel+8
5109	Gong Terre et Ciel+9
5110	Gong Antique+0
5111	Gong Antique+1
5112	Gong Antique+2
5113	Gong Antique+3
5114	Gong Antique+4
5115	Gong Antique+5
5116	Gong Antique+6
5117	Gong Antique+7
5118	Gong Antique+8
5119	Gong Antique+9
5120	Gong de Bambou+0
5121	Gong de Bambou+1
5122	Gong de Bambou+2
5123	Gong de Bambou+3
5124	Gong de Bambou+4
5125	Gong de Bambou+5
5126	Gong de Bambou+6
5127	Gong de Bambou+7
5128	Gong de Bambou+8
5129	Gong de Bambou+9
5130	Gong Sinistre Évent.+0
5131	Gong Sinistre Évent.+1
5132	Gong Sinistre Évent.+2
5133	Gong Sinistre Évent.+3
5134	Gong Sinistre Évent.+4
5135	Gong Sinistre Évent.+5
5136	Gong Sinistre Évent.+6
5137	Gong Sinistre Évent.+7
5138	Gong Sinistre Évent.+8
5139	Gong Sinistre Évent.+9
5140	Gong du Dragon+0
5141	Gong du Dragon+1
5142	Gong du Dragon+2
5143	Gong du Dragon+3
5144	Gong du Dragon+4
5145	Gong du Dragon+5
5146	Gong du Dragon+6
5147	Gong du Dragon+7
5148	Gong du Dragon+8
5149	Gong du Dragon+9
5150	Gong de l'Hibiscus+0
5151	Gong de l'Hibiscus+1
5152	Gong de l'Hibiscus+2
5153	Gong de l'Hibiscus+3
5154	Gong de l'Hibiscus+4
5155	Gong de l'Hibiscus+5
5156	Gong de l'Hibiscus+6
5157	Gong de l'Hibiscus+7
5158	Gong de l'Hibiscus+8
5159	Gong de l'Hibiscus+9
5330	Gong Gueule de Dragon +0
5331	Gong Gueule de Dragon +1
5332	Gong Gueule de Dragon +2
5333	Gong Gueule de Dragon +3
5334	Gong Gueule de Dragon +4
5335	Gong Gueule de Dragon +5
5336	Gong Gueule de Dragon +6
5337	Gong Gueule de Dragon +7
5338	Gong Gueule de Dragon +8
5339	Gong Gueule de Dragon +9
5340	Cloche Dragon Fantôme +0
5341	Cloche Dragon Fantôme +1
5342	Cloche Dragon Fantôme +2
5343	Cloche Dragon Fantôme +3
5344	Cloche Dragon Fantôme +4
5345	Cloche Dragon Fantôme +5
5346	Cloche Dragon Fantôme +6
5347	Cloche Dragon Fantôme +7
5348	Cloche Dragon Fantôme +8
5349	Clochedragon Fantôme +9
6000	Flambeau d'Acier+0
6001	Flambeau d'Acier+1
6002	Flambeau d'Acier+2
6003	Flambeau d'Acier+3
6004	Flambeau d'Acier+4
6005	Flambeau d'Acier+5
6006	Flambeau d'Acier+6
6007	Flambeau d'Acier+7
6008	Flambeau d'Acier+8
6009	Flambeau d'Acier+9
6010	Lance de Phoenix+0
6011	Lance de Phoenix+1
6012	Lance de Phoenix+2
6013	Lance de Phoenix+3
6014	Lance de Phoenix+4
6015	Lance de Phoenix+5
6016	Lance de Phoenix+6
6017	Lance de Phoenix+7
6018	Lance de Phoenix+8
6019	Lance de Phoenix+9
6020	Griffe de Fer+0
6021	Griffe de Fer+1
6022	Griffe de Fer+2
6023	Griffe de Fer+3
6024	Griffe de Fer+4
6025	Griffe de Fer+5
6026	Griffe de Fer+6
6027	Griffe de Fer+7
6028	Griffe de Fer+8
6029	Griffe de Fer+9
6030	Griffe d'Acier+0
6031	Griffe d'Acier+1
6032	Griffe d'Acier+2
6033	Griffe d'Acier+3
6034	Griffe d'Acier+4
6035	Griffe d'Acier+5
6036	Griffe d'Acier+6
6037	Griffe d'Acier+7
6038	Griffe d'Acier+8
6039	Griffe d'Acier+9
6040	Griffe Prédatrice+0
6041	Griffe Prédatrice+1
6042	Griffe Prédatrice+2
6043	Griffe Prédatrice+3
6044	Griffe Prédatrice+4
6045	Griffe Prédatrice+5
6046	Griffe Prédatrice+6
6047	Griffe Prédatrice+7
6048	Griffe Prédatrice+8
6049	Griffe Prédatrice+9
6050	Griffe de Scarabée+0
6051	Griffe de Scarabée+1
6052	Griffe de Scarabée+2
6053	Griffe de Scarabée+3
6054	Griffe de Scarabée+4
6055	Griffe de Scarabée+5
6056	Griffe de Scarabée+6
6057	Griffe de Scarabée+7
6058	Griffe de Scarabée+8
6059	Griffe de Scarabée+9
6060	Griffe de Faucon+0
6061	Griffe de Faucon+1
6062	Griffe de Faucon+2
6063	Griffe de Faucon+3
6064	Griffe de Faucon+4
6065	Griffe de Faucon+5
6066	Griffe de Faucon+6
6067	Griffe de Faucon+7
6068	Griffe de Faucon+8
6069	Griffe de Faucon+9
6070	Griffe Épineuse+0
6071	Griffe Épineuse+1
6072	Griffe Épineuse+2
6073	Griffe Épineuse+3
6074	Griffe Épineuse+4
6075	Griffe Épineuse+5
6076	Griffe Épineuse+6
6077	Griffe Épineuse+7
6078	Griffe Épineuse+8
6079	Griffe Épineuse+9
6080	Croc de Loup Vert+0
6081	Croc de Loup Vert+1
6082	Croc de Loup Vert+2
6083	Croc de Loup Vert+3
6084	Croc de Loup Vert+4
6085	Croc de Loup Vert+5
6086	Croc de Loup Vert+6
6087	Croc de Loup Vert+7
6088	Croc de Loup Vert+8
6089	Croc de Loup Vert+9
6090	Seigneur des Dragons+0
6091	Seigneur des Dragons+1
6092	Seigneur des Dragons+2
6093	Seigneur des Dragons+3
6094	Seigneur des Dragons+4
6095	Seigneur des Dragons+5
6096	Seigneur des Dragons+6
6097	Seigneur des Dragons+7
6098	Seigneur des Dragons+8
6099	Seigneur des Dragons+9
7000	Éventail+0
7001	Éventail+1
7002	Éventail+2
7003	Éventail+3
7004	Éventail+4
7005	Éventail+5
7006	Éventail+6
7007	Éventail+7
7008	Éventail+8
7009	Éventail+9
7010	Éventail de Fer+0
7011	Éventail de Fer+1
7012	Éventail de Fer+2
7013	Éventail de Fer+3
7014	Éventail de Fer+4
7015	Éventail de Fer+5
7016	Éventail de Fer+6
7017	Éventail de Fer+7
7018	Éventail de Fer+8
7019	Éventail de Fer+9
7020	Éventail du Tigre Noir+0
7021	Éventail du Tigre Noir+1
7022	Éventail du Tigre Noir+2
7023	Éventail du Tigre Noir+3
7024	Éventail du Tigre Noir+4
7025	Éventail du Tigre Noir+5
7026	Éventail du Tigre Noir+6
7027	Éventail du Tigre Noir+7
7028	Éventail du Tigre Noir+8
7029	Éventail du Tigre Noir+9
7030	Éventail Aile de Grue+0
7031	Éventail Aile de Grue+1
7032	Éventail Aile de Grue+2
7033	Éventail Aile de Grue+3
7034	Éventail Aile de Grue+4
7035	Éventail Aile de Grue+5
7036	Éventail Aile de Grue+6
7037	Éventail Aile de Grue+7
7038	Éventail Aile de Grue+8
7039	Éventail Aile de Grue+9
7040	Éventail du Paon+0
7041	Éventail du Paon+1
7042	Éventail du Paon+2
7043	Éventail du Paon+3
7044	Éventail du Paon+4
7045	Éventail du Paon+5
7046	Éventail du Paon+6
7047	Éventail du Paon+7
7048	Éventail du Paon+8
7049	Éventail du Paon+9
7050	Éventail Aquatique+0
7051	Éventail Aquatique+1
7052	Éventail Aquatique+2
7053	Éventail Aquatique+3
7054	Éventail Aquatique+4
7055	Éventail Aquatique+5
7056	Éventail Aquatique+6
7057	Éventail Aquatique+7
7058	Éventail Aquatique+8
7059	Éventail Aquatique+9
7060	Éventail de Pierre+0
7061	Éventail de Pierre+1
7062	Éventail de Pierre+2
7063	Éventail de Pierre+3
7064	Éventail de Pierre+4
7065	Éventail de Pierre+5
7066	Éventail de Pierre+6
7067	Éventail de Pierre+7
7068	Éventail de Pierre+8
7069	Éventail de Pierre+9
7070	Éventail de l'Océan+0
7071	Éventail de l'Océan+1
7072	Éventail de l'Océan+2
7073	Éventail de l'Océan+3
7074	Éventail de l'Océan+4
7075	Éventail de l'Océan+5
7076	Éventail de l'Océan+6
7077	Éventail de l'Océan+7
7078	Éventail de l'Océan+8
7079	Éventail de l'Océan+9
7080	Éventail de Piqûre+0
7081	Éventail de Piqûre+1
7082	Éventail de Piqûre+2
7083	Éventail de Piqûre+3
7084	Éventail de Piqûre+4
7085	Éventail de Piqûre+5
7086	Éventail de Piqûre+6
7087	Éventail de Piqûre+7
7088	Éventail de Piqûre+8
7089	Éventail de Piqûre+9
7090	Éventail du Phoenix+0
7091	Éventail du Phoenix+1
7092	Éventail du Phoenix+2
7093	Éventail du Phoenix+3
7094	Éventail du Phoenix+4
7095	Éventail du Phoenix+5
7096	Éventail du Phoenix+6
7097	Éventail du Phoenix+7
7098	Éventail du Phoenix+8
7099	Éventail du Phoenix+9
7100	Éventail Triple+0
7101	Éventail Triple+1
7102	Éventail Triple+2
7103	Éventail Triple+3
7104	Éventail Triple+4
7105	Éventail Triple+5
7106	Éventail Triple+6
7107	Éventail Triple+7
7108	Éventail Triple+8
7109	Éventail Triple+9
7110	Éventails de Cils+0
7111	Éventails de Cils+1
7112	Éventails de Cils+2
7113	Éventails de Cils+3
7114	Éventails de Cils+4
7115	Éventails de Cils+5
7116	Éventails de Cils+6
7117	Éventails de Cils+7
7118	Éventails de Cils+8
7119	Éventails de Cils+9
7120	Éventail Soleil Noir+0
7121	Éventail Soleil Noir+1
7122	Éventail Soleil Noir+2
7123	Éventail Soleil Noir+3
7124	Éventail Soleil Noir+4
7125	Éventail Soleil Noir+5
7126	Éventail Soleil Noir+6
7127	Éventail Soleil Noir+7
7128	Éventail Soleil Noir+8
7129	Éventail Soleil Noir+9
7130	Event. Oiseau Céleste+0
7131	Event. Oiseau Céleste+1
7132	Event. Oiseau Céleste+2
7133	Event. Oiseau Céleste+3
7134	Event. Oiseau Céleste+4
7135	Event. Oiseau Céleste+5
7136	Event. Oiseau Céleste+6
7137	Event. Oiseau Céleste+7
7138	Event. Oiseau Céleste+8
7139	Event. Oiseau Céleste+9
7140	Éventail du Salut+0
7141	Éventail du Salut+1
7142	Éventail du Salut+2
7143	Éventail du Salut+3
7144	Éventail du Salut+4
7145	Éventail du Salut+5
7146	Éventail du Salut+6
7147	Éventail du Salut+7
7148	Éventail du Salut+8
7149	Éventail du Salut+9
7150	Éventail d'Extase+0
7151	Éventail d'Extase+1
7152	Éventail d'Extase+2
7153	Éventail d'Extase+3
7154	Éventail d'Extase+4
7155	Éventail d'Extase+5
7156	Éventail d'Extase+6
7157	Éventail d'Extase +7
7158	Éventail d'Extase+8
7159	Éventail d'Extase+9
7160	Éventail Vent d'Autom.+0
7161	Éventail Vent d'Autom.+1
7162	Éventail Vent d'Autom.+2
7163	Éventail Vent d'Autom.+3
7164	Éventail Vent d'Autom.+4
7165	Éventail Vent d'Autom.+5
7166	Éventail Vent d'Autom.+6
7167	Éventail Vent d'Autom.+7
7168	Éventail Vent d'Autom.+8
7169	Éventail Vent d'Autom.+9
7190	Éventail Démoniaque +0
7191	Éventail Démoniaque +1
7192	Éventail Démoniaque +2
7193	Éventail Démoniaque +3
7194	Éventail Démoniaque +4
7195	Éventail Démoniaque +5
7196	Éventail Démoniaque +6
7197	Éventail Démoniaque +7
7198	Éventail Démoniaque +8
7199	Éventail Démoniaque +9
7370	Event. Dragon Couché+0
7371	Event. Dragon Couché+1
7372	Event. Dragon Couché+2
7373	Event. Dragon Couché+3
7374	Event. Dragon Couché+4
7375	Event. Dragon Couché+5
7376	Event. Dragon Couché+6
7377	Event. Dragon Couché+7
7378	Event. Dragon Couché+8
7379	Event. Dragon Couché+9
8000	Flèche de Bois
8001	Flèche de Bambou
8002	Flèche de Pierre
8003	Flèche de Fer
8004	Flèche d'Acier
8005	Flèche d'Argent
8006	Flèche de Feu
8007	Flèche Empoisonnée
8008	Flèche de Glace
8009	Flèche Maudite
11200	Armure du Singe+0
11201	Armure du Singe+1
11202	Armure du Singe+2
11203	Armure du Singe+3
11204	Armure du Singe+4
11205	Armure du Singe+5
11206	Armure du Singe+6
11207	Armure du Singe+7
11208	Armure du Singe+8
11209	Armure du Singe+9
11210	Armure de Fer+0
11211	Armure de Fer+1
11212	Armure de Fer+2
11213	Armure de Fer+3
11214	Armure de Fer+4
11215	Armure de Fer+5
11216	Armure de Fer+6
11217	Armure de Fer+7
11218	Armure de Fer+8
11219	Armure de Fer+9
11220	Armure du Tigre Tapi+0
11221	Armure du Tigre Tapi+1
11222	Armure du Tigre Tapi+2
11223	Armure du Tigre Tapi+3
11224	Armure du Tigre Tapi+4
11225	Armure du Tigre Tapi+5
11226	Armure du Tigre Tapi+6
11227	Armure du Tigre Tapi+7
11228	Armure du Tigre Tapi+8
11229	Armure du Tigre Tapi+9
11230	Armure du Lion+0
11231	Armure du Lion+1
11232	Armure du Lion+2
11233	Armure du Lion+3
11234	Armure du Lion+4
11235	Armure du Lion+5
11236	Armure du Lion+6
11237	Armure du Lion+7
11238	Armure du Lion+8
11239	Armure du Lion+9
11240	Armure Mortelle+0
11241	Armure Mortelle+1
11242	Armure Mortelle+2
11243	Armure Mortelle+3
11244	Armure Mortelle+4
11245	Armure Mortelle+5
11246	Armure Mortelle+6
11247	Armure Mortelle+7
11248	Armure Mortelle+8
11249	Armure Mortelle+9
11250	Arm. Balance du Dragon+0
11251	Arm. Balance du Dragon+1
11252	Arm. Balance du Dragon+2
11253	Arm. Balance du Dragon+3
11254	Arm. Balance du Dragon+4
11255	Arm. Balance du Dragon+5
11256	Arm. Balance du Dragon+6
11257	Arm. Balance du Dragon+7
11258	Arm. Balance du Dragon+8
11259	Arm. Balance du Dragon+9
11260	Arm. Balance Bleue+0
11261	Arm. Balance Bleue+1
11262	Arm. Balance Bleue+2
11263	Arm. Balance Bleue+3
11264	Arm. Balance Bleue+4
11265	Arm. Balance Bleue+5
11266	Arm. Balance Bleue+6
11267	Arm. Balance Bleue+7
11268	Arm. Balance Bleue+8
11269	Arm. Balance Bleue+9
11270	Armure Balance d'Or+0
11271	Armure Balance d'Or+1
11272	Armure Balance d'Or+2
11273	Armure Balance d'Or+3
11274	Armure Balance d'Or+4
11275	Armure Balance d'Or+5
11276	Armure Balance d'Or+6
11277	Armure Balance d'Or+7
11278	Armure Balance d'Or+8
11279	Armure Balance d'Or+9
11280	Armure du Dieu Dragon+0
11281	Armure du Dieu Dragon+1
11282	Armure du Dieu Dragon+2
11283	Armure du Dieu Dragon+3
11284	Armure du Dieu Dragon+4
11285	Armure du Dieu Dragon+5
11286	Armure du Dieu Dragon+6
11287	Armure du Dieu Dragon+7
11288	Armure du Dieu Dragon+8
11289	Armure du Dieu Dragon+9
11290	Armure d'Acier Noir+0
11291	Armure d'Acier Noir+1
11292	Armure d'Acier Noir+2
11293	Armure d'Acier Noir+3
11294	Armure d'Acier Noir+4
11295	Armure d'Acier Noir+5
11296	Armure d'Acier Noir+6
11297	Armure d'Acier Noir+7
11298	Armure d'Acier Noir+8
11299	Armure d'Acier Noir+9
11400	Costume Azur+0
11401	Costume Azur+1
11402	Costume Azur+2
11403	Costume Azur+3
11404	Costume Azur+4
11405	Costume Azur+5
11406	Costume Azur+6
11407	Costume Azur+7
11408	Costume Azur+8
11409	Costume Azur+9
11410	Costume Ivoire+0
11411	Costume Ivoire+1
11412	Costume Ivoire+2
11413	Costume Ivoire+3
11414	Costume Ivoire+4
11415	Costume Ivoire+5
11416	Costume Ivoire+6
11417	Costume Ivoire+7
11418	Costume Ivoire+8
11419	Costume Ivoire+9
11420	Costume Cramoisi+0
11421	Costume Cramoisi+1
11422	Costume Cramoisi+2
11423	Costume Cramoisi+3
11424	Costume Cramoisi+4
11425	Costume Cramoisi+5
11426	Costume Cramoisi+6
11427	Costume Cramoisi+7
11428	Costume Cramoisi+8
11429	Costume Cramoisi+9
11430	Cost. de Fourmi Rouge+0
11431	Cost. de Fourmi Rouge+1
11432	Cost. de Fourmi Rouge+2
11433	Cost. de Fourmi Rouge+3
11434	Cost. de Fourmi Rouge+4
11435	Cost. de Fourmi Rouge+5
11436	Cost. de Fourmi Rouge+6
11437	Cost. de Fourmi Rouge+7
11438	Cost. de Fourmi Rouge+8
11439	Cost. de Fourmi Rouge+9
11440	Costume de Fourmi-Lion+0
11441	Costume de Fourmi-Lion+1
11442	Costume de Fourmi-Lion+2
11443	Costume de Fourmi-Lion+3
11444	Costume de Fourmi-Lion+4
11445	Costume de Fourmi-Lion+5
11446	Costume de Fourmi-Lion+6
11447	Costume de Fourmi-Lion+7
11448	Costume de Fourmi-Lion+8
11449	Costume de Fourmi-Lion+9
11450	Costume d'Assassin+0
11451	Costume d'Assassin+1
11452	Costume d'Assassin+2
11453	Costume d'Assassin+3
11454	Costume d'Assassin+4
11455	Costume d'Assassin+5
11456	Costume d'Assassin+6
11457	Costume d'Assassin+7
11458	Costume d'Assassin+8
11459	Costume d'Assassin+9
11460	Cost. de Jeune Dragon+0
11461	Cost. de Jeune Dragon+1
11462	Cost. de Jeune Dragon+2
11463	Cost. de Jeune Dragon+3
11464	Cost. de Jeune Dragon+4
11465	Cost. de Jeune Dragon+5
11466	Cost. de Jeune Dragon+6
11467	Cost. de Jeune Dragon+7
11468	Cost. de Jeune Dragon+8
11469	Cost. de Jeune Dragon+9
11470	Cost. Vent Meurtrier+0
11471	Cost. Vent Meurtrier+1
11472	Cost. Vent Meurtrier+2
11473	Cost. Vent Meurtrier+3
11474	Cost. Vent Meurtrier+4
11475	Cost. Vent Meurtrier+5
11476	Cost. Vent Meurtrier+6
11477	Cost. Vent Meurtrier+7
11478	Cost. Vent Meurtrier+8
11479	Cost. Vent Meurtrier+9
11480	Costume Fuschia+0
11481	Costume Fuschia+1
11482	Costume Fuschia+2
11483	Costume Fuschia+3
11484	Costume Fuschia+4
11485	Costume Fuschia+5
11486	Costume Fuschia+6
11487	Costume Fuschia+7
11488	Costume Fuschia+8
11489	Costume Fuschia+9
11490	Costume du Vent Noir+0
11491	Costume du Vent Noir+1
11492	Costume du Vent Noir+2
11493	Costume du Vent Noir+3
11494	Costume du Vent Noir+4
11495	Costume du Vent Noir+5
11496	Costume du Vent Noir+6
11497	Costume du Vent Noir+7
11498	Costume du Vent Noir+8
11499	Costume du Vent Noir+9
11600	Armure de Réquiem+0
11601	Armure de Réquiem+1
11602	Armure de Réquiem+2
11603	Armure de Réquiem+3
11604	Armure de Réquiem+4
11605	Armure de Réquiem+5
11606	Armure de Réquiem+6
11607	Armure de Réquiem+7
11608	Armure de Réquiem+8
11609	Armure de Réquiem+9
11610	Armure Tempétueuse+0
11611	Armure Tempétueuse+1
11612	Armure Tempétueuse+2
11613	Armure Tempétueuse+3
11614	Armure Tempétueuse+4
11615	Armure Tempétueuse+5
11616	Armure Tempétueuse+6
11617	Armure Tempétueuse+7
11618	Armure Tempétueuse+8
11619	Armure Tempétueuse+9
11620	Armure de Malchance+0
11621	Armure de Malchance+1
11622	Armure de Malchance+2
11623	Armure de Malchance+3
11624	Armure de Malchance+4
11625	Armure de Malchance+5
11626	Armure de Malchance+6
11627	Armure de Malchance+7
11628	Armure de Malchance+8
11629	Armure de Malchance+9
11630	Armure de Fantôme+0
11631	Armure de Fantôme+1
11632	Armure de Fantôme+2
11633	Armure de Fantôme+3
11634	Armure de Fantôme+4
11635	Armure de Fantôme+5
11636	Armure de Fantôme+6
11637	Armure de Fantôme+7
11638	Armure de Fantôme+8
11639	Armure de Fantôme+9
11640	Armure du Yin-Yang+0
11641	Armure du Yin-Yang+1
11642	Armure du Yin-Yang+2
11643	Armure du Yin-Yang+3
11644	Armure du Yin-Yang+4
11645	Armure du Yin-Yang+5
11646	Armure du Yin-Yang+6
11647	Armure du Yin-Yang+7
11648	Armure du Yin-Yang+8
11649	Armure du Yin-Yang+9
11650	Armure Mystique Noir+0
11651	Armure Mystique Noir+1
11652	Armure Mystique Noir+2
11653	Armure Mystique Noir+3
11654	Armure Mystique Noir+4
11655	Armure Mystique Noir+5
11656	Armure Mystique Noir+6
11657	Armure Mystique Noir+7
11658	Armure Mystique Noir+8
11659	Armure Mystique Noir+9
11660	Armure Nébuleuse+0
11661	Armure Nébuleuse+1
11662	Armure Nébuleuse+2
11663	Armure Nébuleuse+3
11664	Armure Nébuleuse+4
11665	Armure Nébuleuse+5
11666	Armure Nébuleuse+6
11667	Armure Nébuleuse+7
11668	Armure Nébuleuse+8
11669	Armure Nébuleuse+9
11670	Arm. Visage Spectrale+0
11671	Arm. Visage Spectrale+1
11672	Arm. Visage Spectrale+2
11673	Arm. Visage Spectrale+3
11674	Arm. Visage Spectrale+4
11675	Arm. Visage Spectrale+5
11676	Arm. Visage Spectrale+6
11677	Arm. Visage Spectrale+7
11678	Arm. Visage Spectrale+8
11679	Arm. Visage Spectrale+9
11680	Armure d'Esprit+0
11681	Armure d'Esprit+1
11682	Armure d'Esprit+2
11683	Armure d'Esprit+3
11684	Armure d'Esprit+4
11685	Armure d'Esprit+5
11686	Armure d'Esprit+6
11687	Armure d'Esprit+7
11688	Armure d'Esprit+8
11689	Armure d'Esprit+9
11690	Armure de Magie Noire+0
11691	Armure de Magie Noire+1
11692	Armure de Magie Noire+2
11693	Armure de Magie Noire+3
11694	Armure de Magie Noire+4
11695	Armure de Magie Noire+5
11696	Armure de Magie Noire+6
11697	Armure de Magie Noire+7
11698	Armure de Magie Noire+8
11699	Armure de Magie Noire+9
11800	Robe Pourpre +0
11801	Robe Pourpre +1
11802	Robe Pourpre +2
11803	Robe Pourpre +3
11804	Robe Pourpre +4
11805	Robe Pourpre +5
11806	Robe Pourpre +6
11807	Robe Pourpre +7
11808	Robe Pourpre +8
11809	Robe Pourpre +9
11810	Robe Turquoise+0
11811	Robe Turquoise+1
11812	Robe Turquoise+2
11813	Robe Turquoise+3
11814	Robe Turquoise+4
11815	Robe Turquoise+5
11816	Robe Turquoise+6
11817	Robe Turquoise+7
11818	Robe Turquoise+8
11819	Robe Turquoise+9
11820	Robe Rose+0
11821	Robe Rose+1
11822	Robe Rose+2
11823	Robe Rose+3
11824	Robe Rose+4
11825	Robe Rose+5
11826	Robe Rose+6
11827	Robe Rose+7
11828	Robe Rose+8
11829	Robe Rose+9
11830	Robe d'Amoureux+0
11831	Robe d'Amoureux+1
11832	Robe d'Amoureux+2
11833	Robe d'Amoureux+3
11834	Robe d'Amoureux+4
11835	Robe d'Amoureux+5
11836	Robe d'Amoureux+6
11837	Robe d'Amoureux+7
11838	Robe d'Amoureux+8
11839	Robe d'Amoureux+9
11840	Robe Ciel Ouest Loint.+0
11841	Robe Ciel Ouest Loint.+1
11842	Robe Ciel Ouest Loint.+2
11843	Robe Ciel Ouest Loint.+3
11844	Robe Ciel Ouest Loint.+4
11845	Robe Ciel Ouest Loint.+5
11846	Robe Ciel Ouest Loint.+6
11847	Robe Ciel Ouest Loint.+7
11848	Robe Ciel Ouest Loint.+8
11849	Robe Ciel Ouest Loint.+9
11850	Robe Solaire+0
11851	Robe Solaire+1
11852	Robe Solaire+2
11853	Robe Solaire+3
11854	Robe Solaire+4
11855	Robe Solaire+5
11856	Robe Solaire+6
11857	Robe Solaire+7
11858	Robe Solaire+8
11859	Robe Solaire+9
11860	Robe de Moral+0
11861	Robe de Moral+1
11862	Robe de Moral+2
11863	Robe de Moral+3
11864	Robe de Moral+4
11865	Robe de Moral+5
11866	Robe de Moral+6
11867	Robe de Moral+7
11868	Robe de Moral+8
11869	Robe de Moral+9
11870	Robe du Chat Orange+0
11871	Robe du Chat Orange+1
11872	Robe du Chat Orange+2
11873	Robe du Chat Orange+3
11874	Robe du Chat Orange+4
11875	Robe du Chat Orange+5
11876	Robe du Chat Orange+6
11877	Robe du Chat Orange+7
11878	Robe du Chat Orange+8
11879	Robe du Chat Orange+9
11880	Robe de Baronne+0
11881	Robe de Baronne+1
11882	Robe de Baronne+2
11883	Robe de Baronne+3
11884	Robe de Baronne+4
11885	Robe de Baronne+5
11886	Robe de Baronne+6
11887	Robe de Baronne+7
11888	Robe de Baronne+8
11889	Robe de Baronne+9
11890	Robe Noire+0
11891	Robe Noire+1
11892	Robe Noire+2
11893	Robe Noire+3
11894	Robe Noire+4
11895	Robe Noire+5
11896	Robe Noire+6
11897	Robe Noire+7
11898	Robe Noire+8
11899	Robe Noire+9
11901	Smoking
11902	Smoking
11903	Robe de Mariée
11904	Robe de Mariée
11971	Armure de Hwang
11972	Armure Rouge de Hwang
11973	Armure de Zin-Hwang
11974	Armure de Sang-Hwang
12010	Armure d'Acier Azuré +0
12011	Armure d'Acier Azuré +1
12012	Armure d'Acier Azuré +2
12013	Armure d'Acier Azuré +3
12014	Armure d'Acier Azuré +4
12015	Armure d'Acier Azuré +5
12016	Armure d'Acier Azuré +6
12017	Armure d'Acier Azuré +7
12018	Armure d'Acier Azuré +8
12019	Armure d'Acier Azuré +9
12020	Cost. de Dragon Azuré +0
12021	Cost. de Dragon Azuré +1
12022	Cost. de Dragon Azuré +2
12023	Cost. de Dragon Azuré +3
12024	Cost. de Dragon Azuré +4
12025	Cost. de Dragon Azuré +5
12026	Cost. de Dragon Azuré +6
12027	Cost. de Dragon Azuré +7
12028	Cost. de Dragon Azuré +8
12029	Cost. de Dragon Azuré +9
12030	Plaques Auréolées +0
12031	Plaques Auréolées +1
12032	Plaques Auréolées +2
12033	Plaques Auréolées +3
12034	Plaques Auréolées +4
12035	Plaques Auréolées +5
12036	Plaques Auréolées +6
12037	Plaques Auréolées +7
12038	Plaques Auréolées +8
12039	Plaques Auréolées +9
12040	Vêtements Draconiques +0
12041	Vêtements Draconiques +1
12042	Vêtements Draconiques +2
12043	Vêtements Draconiques +3
12044	Vêtements Draconiques +4
12045	Vêtements Draconiques +5
12046	Vêtements Draconiques +6
12047	Vêtements Draconiques +7
12048	Vêtements Draconiques +8
12049	Vêtements Draconiques +9
12200	Heaume Traditionnel +0
12201	Heaume Traditionnel +1
12202	Heaume Traditionnel +2
12203	Heaume Traditionnel +3
12204	Heaume Traditionnel +4
12205	Heaume Traditionnel +5
12206	Heaume Traditionnel +6
12207	Heaume Traditionnel +7
12208	Heaume Traditionnel +8
12209	Heaume Traditionnel +9
12220	Heaume de Fer +0
12221	Heaume de Fer +1
12222	Heaume de Fer +2
12223	Heaume de Fer +3
12224	Heaume de Fer +4
12225	Heaume de Fer +5
12226	Heaume de Fer +6
12227	Heaume de Fer +7
12228	Heaume de Fer +8
12229	Heaume de Fer +9
12240	Casque Masque Spectr. +0
12241	Casque Masque Spectr. +1
12242	Casque Masque Spectr. +2
12243	Casque Masque Spectr. +3
12244	Casque Masque Spectr. +4
12245	Casque Masque Spectr. +5
12246	Casque Masque Spectr. +6
12247	Casque Masque Spectr. +7
12248	Casque Masque Spectr. +8
12249	Casque Masque Spectr+9
12260	Masque de la Peur +0
12261	Masque de la Peur +1
12262	Masque de la Peur +2
12263	Masque de la Peur +3
12264	Masque de la Peur +4
12265	Masque de la Peur +5
12266	Masque de la Peur +6
12267	Masque de la Peur +7
12268	Masque de la Peur +8
12269	Masque de la Peur +9
12280	Heaume de Général +0
12281	Heaume de Général +1
12282	Heaume de Général +2
12283	Heaume de Général +3
12284	Heaume de Général +4
12285	Heaume de Général +5
12286	Heaume de Général +6
12287	Heaume de Général +7
12288	Heaume de Général +8
12289	Heaume de Général +9
12340	Capuchon en Cuir+0
12341	Capuchon en Cuir+1
12342	Capuchon en Cuir+2
12343	Capuchon en Cuir+3
12344	Capuchon en Cuir+4
12345	Capuchon en Cuir+5
12346	Capuchon en Cuir+6
12347	Capuchon en Cuir+7
12348	Capuchon en Cuir+8
12349	Capuchon en Cuir+9
12360	Capuchon de Maille+0
