r	618	402	10	10	0	0	90s	100	1	303
r	607	473	10	10	0	0	90s	100	1	303
r	791	508	10	10	0	0	90s	100	1	303
r	784	467	10	10	0	0	90s	100	1	303
r	502	474	10	10	0	0	90s	100	1	303
r	550	417	10	10	0	0	90s	100	1	303
r	594	438	10	10	0	0	90s	100	1	303
r	647	416	10	10	0	0	90s	100	1	303
r	746	501	10	10	0	0	90s	100	1	303
r	775	498	10	10	0	0	90s	100	1	303
r	802	532	10	10	0	0	90s	100	1	303
r	842	514	10	10	0	0	90s	100	1	303
r	825	497	10	10	0	0	90s	100	1	303
r	839	473	10	10	0	0	90s	100	1	303
r	689	435	10	10	0	0	90s	100	1	303
r	783	422	10	10	0	0	90s	100	1	303
r	621	443	10	10	0	0	90s	100	1	303
r	535	451	10	10	0	0	90s	100	1	303
r	208	821	10	10	0	0	90s	100	1	301
r	175	804	10	10	0	0	90s	100	1	301
r	225	759	10	10	0	0	90s	100	1	301
r	184	720	10	10	0	0	90s	100	1	301
r	181	681	10	10	0	0	90s	100	1	301
r	271	809	10	10	0	0	90s	100	1	301
r	213	858	10	10	0	0	90s	100	1	301
r	188	846	10	10	0	0	90s	100	1	301
r	201	892	10	10	0	0	90s	100	1	301
r	236	864	10	10	0	0	90s	100	1	301
r	240	837	10	10	0	0	90s	100	1	301
r	160	895	10	10	0	0	90s	100	1	301
r	202	787	10	10	0	0	90s	100	1	301
r	210	747	10	10	0	0	90s	100	1	301
r	182	691	10	10	0	0	90s	100	1	301
